record_id,category,record_type,action_title,section,source_page_title,source_page_url,linked_resource_title,linked_resource_url,linked_resource_agency,deep_parsed,source_last_updated,retrieved_at,requires_human_review,source_content_hash,record_content_hash
c76e729dbd7b8105beea,integration,detail_action,Conditions for Admission,Objectif Intégration Information Session for Immigrants,Objectif Intégration Information Session for Immigrants,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/objectif-integration,,,Gouvernement du Québec,true,"January 22, 2026",2026-06-12T17:58:37+00:00,true,755b9c245ea8dd336b6a08c17b19c97300cdaea4bf8f1cf91f3683cfd03e7e34,7a8bc7ca54f40e8058f1c3cc9d9ad43cc78f8e375568ac2cd46623a2824b2916
cc6229cd691756aec47c,integration,detail_action,Conditions for admission,Premières démarches d’installation (First steps to settling in) Information Session,Premières démarches d’installation (First steps to settling in) Information Session,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/first-steps-settling-in,,,Gouvernement du Québec,true,"April 10, 2025",2026-06-12T17:58:36+00:00,true,9f042cb7dc5871687eefea6f0b26d7cec12d2c11dc13aab8831943384e68cff4,a132f53b9de51cd4368a4290c8aeeec453d0b3823401aec657123eb18375fae7
36cc2a22f0206c2f18a2,integration,detail_action,Conditions for receiving financial assistance,Objectif Intégration Information Session for Immigrants,Objectif Intégration Information Session for Immigrants,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/objectif-integration,,,Gouvernement du Québec,true,"January 22, 2026",2026-06-12T17:58:37+00:00,true,755b9c245ea8dd336b6a08c17b19c97300cdaea4bf8f1cf91f3683cfd03e7e34,3e0d9bc96c9cfe14d71d7f418975929ebdaa7e03755e365801b09d27fa52c997
1e94c8ecc937cc3c0479,integration,detail_action,"Contact the ministère de l'Immigration, de la Francisation et de l'Intégration",Integration service for immigrants,Integration service for immigrants,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,,,Gouvernement du Québec,true,"November 24, 2025",2026-06-12T17:58:34+00:00,true,ce6e9e15f2811bb0b82da87874d576a197f0ad457b563b21f64d1fd33641c2ee,689429512a3081c71cc37a00f66f08b0533b3117626168c5a282e3526f32c08f
8ae3636baa49338cba82,integration,detail_action,Contents of the session,Premières démarches d’installation (First steps to settling in) Information Session,Premières démarches d’installation (First steps to settling in) Information Session,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/first-steps-settling-in,,,Gouvernement du Québec,true,"April 10, 2025",2026-06-12T17:58:36+00:00,true,9f042cb7dc5871687eefea6f0b26d7cec12d2c11dc13aab8831943384e68cff4,65af963e7104ece8557cdda9003339f52bac367b1ff325988dafd494d2f97be5
ce45ec224a0e5df56808,integration,detail_action,Contents of the session,Objectif Intégration Information Session for Immigrants,Objectif Intégration Information Session for Immigrants,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/objectif-integration,,,Gouvernement du Québec,true,"January 22, 2026",2026-06-12T17:58:37+00:00,true,755b9c245ea8dd336b6a08c17b19c97300cdaea4bf8f1cf91f3683cfd03e7e34,c2ab70f1bc51d8a7eac908064003dea20162de4d822fe44fbaf21c3d245662c2
2f8c00be0bbed66208ee,integration,detail_action,Description of the Information Session,Premières démarches d’installation (First steps to settling in) Information Session,Premières démarches d’installation (First steps to settling in) Information Session,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/first-steps-settling-in,,,Gouvernement du Québec,true,"April 10, 2025",2026-06-12T17:58:36+00:00,true,9f042cb7dc5871687eefea6f0b26d7cec12d2c11dc13aab8831943384e68cff4,cfc96936df19b83e42e43009497b5bcb4379a26ece9f082ccaed4004397a0c56
7de465d00a76875a35df,integration,detail_action,Description of the Objectif Intégration Session,Objectif Intégration Information Session for Immigrants,Objectif Intégration Information Session for Immigrants,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/objectif-integration,,,Gouvernement du Québec,true,"January 22, 2026",2026-06-12T17:58:37+00:00,true,755b9c245ea8dd336b6a08c17b19c97300cdaea4bf8f1cf91f3683cfd03e7e34,68a8465136dc3d1a438d12fa8ea1e2bb57dfc308a88908dda12242b7607f36e8
eb9974b1ea3fbd1e22d3,integration,detail_action,Download the free mobile app,Integration service for immigrants,Integration service for immigrants,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,,,Gouvernement du Québec,true,"November 24, 2025",2026-06-12T17:58:34+00:00,true,ce6e9e15f2811bb0b82da87874d576a197f0ad457b563b21f64d1fd33641c2ee,6fdf58769dc696ea0068c8b803f741b316c10e87345c009467e432aa80961370
1c5b0133e1ec86ac61ac,integration,detail_action,Financial Assistance,Objectif Intégration Information Session for Immigrants,Objectif Intégration Information Session for Immigrants,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/objectif-integration,,,Gouvernement du Québec,true,"January 22, 2026",2026-06-12T17:58:37+00:00,true,755b9c245ea8dd336b6a08c17b19c97300cdaea4bf8f1cf91f3683cfd03e7e34,4e92afb497956cb2b869f229252213cc05df9cec79bc5226cc5a8667e2712fbf
c626c7216cac0c6c8468,integration,detail_action,Financial assistance exclusions,Objectif Intégration Information Session for Immigrants,Objectif Intégration Information Session for Immigrants,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/objectif-integration,,,Gouvernement du Québec,true,"January 22, 2026",2026-06-12T17:58:37+00:00,true,755b9c245ea8dd336b6a08c17b19c97300cdaea4bf8f1cf91f3683cfd03e7e34,573250d4ef8762e813e9f81935b84e9fe427477868c63dcbfcd05a992751c489
443c0443d57d6076a4e3,integration,detail_action,Free of charge,Premières démarches d’installation (First steps to settling in) Information Session,Premières démarches d’installation (First steps to settling in) Information Session,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/first-steps-settling-in,,,Gouvernement du Québec,true,"April 10, 2025",2026-06-12T17:58:36+00:00,true,9f042cb7dc5871687eefea6f0b26d7cec12d2c11dc13aab8831943384e68cff4,2c19a73e168fc1d35e52f760896d7306ef30490026602a40c471e5ca4a499dde
7f6e35856e928ea7d29d,integration,detail_action,Free of charge,Objectif Intégration Information Session for Immigrants,Objectif Intégration Information Session for Immigrants,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/objectif-integration,,,Gouvernement du Québec,true,"January 22, 2026",2026-06-12T17:58:37+00:00,true,755b9c245ea8dd336b6a08c17b19c97300cdaea4bf8f1cf91f3683cfd03e7e34,51aa6dc39b8deee63a3096614f1c6fc3acc32cf409040cdf6870efaa4ae28228
c79352f83ff77bfd3f58,integration,detail_action,How to apply for financial assistance,Objectif Intégration Information Session for Immigrants,Objectif Intégration Information Session for Immigrants,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/objectif-integration,,,Gouvernement du Québec,true,"January 22, 2026",2026-06-12T17:58:37+00:00,true,755b9c245ea8dd336b6a08c17b19c97300cdaea4bf8f1cf91f3683cfd03e7e34,b8af6d1c944f39a759b011010d2b164146ed5d2887f2eabf10a0865140ce4502
7247eacb29ff803ebe52,integration,detail_action,How to Register,Objectif Intégration Information Session for Immigrants,Objectif Intégration Information Session for Immigrants,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/objectif-integration,,,Gouvernement du Québec,true,"January 22, 2026",2026-06-12T17:58:37+00:00,true,755b9c245ea8dd336b6a08c17b19c97300cdaea4bf8f1cf91f3683cfd03e7e34,543dfa7180278c312211784191fe97c893e6dc00d5cbf13c8a8cfcdb347e2267
d5e83476e4c23b1bccde,integration,detail_action,How to register,Premières démarches d’installation (First steps to settling in) Information Session,Premières démarches d’installation (First steps to settling in) Information Session,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/first-steps-settling-in,,,Gouvernement du Québec,true,"April 10, 2025",2026-06-12T17:58:36+00:00,true,9f042cb7dc5871687eefea6f0b26d7cec12d2c11dc13aab8831943384e68cff4,4e54a9ab85a6a1c0110f813ede6e36cabe8eb18eab08e54a5beccc7e793215f9
6963a056efd64561838e,integration,detail_action,If you are working or studying temporarily in Québec,Premières démarches d’installation (First steps to settling in) Information Session,Premières démarches d’installation (First steps to settling in) Information Session,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/first-steps-settling-in,,,Gouvernement du Québec,true,"April 10, 2025",2026-06-12T17:58:36+00:00,true,9f042cb7dc5871687eefea6f0b26d7cec12d2c11dc13aab8831943384e68cff4,00cc4163193229d32b945841f4becae4f1e00cfdb3e70f4b6402f582eae81aa1
e731624c7b7eef171926,integration,detail_action,If you are working or studying temporarily in Québec,Objectif Intégration Information Session for Immigrants,Objectif Intégration Information Session for Immigrants,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/objectif-integration,,,Gouvernement du Québec,true,"January 22, 2026",2026-06-12T17:58:37+00:00,true,755b9c245ea8dd336b6a08c17b19c97300cdaea4bf8f1cf91f3683cfd03e7e34,a973cad7755b9bec08474a82e57c3692ce145de46e4483bfa5ea9a8a7f2bf20e
7a74e38895b8ff193180,integration,detail_action,Knowledge of French,Objectif Intégration Information Session for Immigrants,Objectif Intégration Information Session for Immigrants,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/objectif-integration,,,Gouvernement du Québec,true,"January 22, 2026",2026-06-12T17:58:37+00:00,true,755b9c245ea8dd336b6a08c17b19c97300cdaea4bf8f1cf91f3683cfd03e7e34,1e00a679581d8e89f90eee2a22be03d41dc5f02f3f52b26181b61d3705c8cb41
f55cd22019bd3dfd0487,integration,detail_action,Knowledge of French,Premières démarches d’installation (First steps to settling in) Information Session,Premières démarches d’installation (First steps to settling in) Information Session,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/first-steps-settling-in,,,Gouvernement du Québec,true,"April 10, 2025",2026-06-12T17:58:36+00:00,true,9f042cb7dc5871687eefea6f0b26d7cec12d2c11dc13aab8831943384e68cff4,f921ce741fe040191c68c6e59651515ce22c991ecd0df30346db23cee5f83fc1
8d3da299a984ea57ca40,integration,detail_action,Language,Premières démarches d’installation (First steps to settling in) Information Session,Premières démarches d’installation (First steps to settling in) Information Session,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/first-steps-settling-in,,,Gouvernement du Québec,true,"April 10, 2025",2026-06-12T17:58:36+00:00,true,9f042cb7dc5871687eefea6f0b26d7cec12d2c11dc13aab8831943384e68cff4,19c36f28035b2ef2b427255e568ebf0e03bf3d48add96d60a666ba2a5192f89a
8e1d95043a5ecf4e830a,integration,detail_action,Language,Objectif Intégration Information Session for Immigrants,Objectif Intégration Information Session for Immigrants,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/objectif-integration,,,Gouvernement du Québec,true,"January 22, 2026",2026-06-12T17:58:37+00:00,true,755b9c245ea8dd336b6a08c17b19c97300cdaea4bf8f1cf91f3683cfd03e7e34,00afa001b9032c07a4c84068b53eca364ec93f25888cc4ae3da9bb8a23a1ce47
5058f0b6196e71b78482,integration,detail_action,Location,Objectif Intégration Information Session for Immigrants,Objectif Intégration Information Session for Immigrants,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/objectif-integration,,,Gouvernement du Québec,true,"January 22, 2026",2026-06-12T17:58:37+00:00,true,755b9c245ea8dd336b6a08c17b19c97300cdaea4bf8f1cf91f3683cfd03e7e34,68e061934711bddb77a8dc191341ab4c9c59da81afccab4be79977a423ff638b
b1b259ec9a2f7f46c026,integration,detail_action,Location,Premières démarches d’installation (First steps to settling in) Information Session,Premières démarches d’installation (First steps to settling in) Information Session,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/first-steps-settling-in,,,Gouvernement du Québec,true,"April 10, 2025",2026-06-12T17:58:36+00:00,true,9f042cb7dc5871687eefea6f0b26d7cec12d2c11dc13aab8831943384e68cff4,046bf836693201ddbbd69fab9d2942c66a74a69b37121355698c033d2d4cb00b
e0535ce5b4c7e91c1f12,integration,detail_action,Processing times,Integration service for immigrants,Integration service for immigrants,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,,,Gouvernement du Québec,true,"November 24, 2025",2026-06-12T17:58:34+00:00,true,ce6e9e15f2811bb0b82da87874d576a197f0ad457b563b21f64d1fd33641c2ee,84ad8f36376c0828ee9882ac1f4eb783040631236c8a1be0a7747f053e873e86
7bee0f7fcaad8220f03d,integration,detail_action,Register to Accompagnement Québec,Integration service for immigrants,Integration service for immigrants,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,,,Gouvernement du Québec,true,"November 24, 2025",2026-06-12T17:58:34+00:00,true,ce6e9e15f2811bb0b82da87874d576a197f0ad457b563b21f64d1fd33641c2ee,34d4b9e7d8e3249436b67a510c877c539679b79f4e286f19ffc5d7cb4568f73b
e9526e458136d439a2f6,integration,detail_action,Residency in Québec,Objectif Intégration Information Session for Immigrants,Objectif Intégration Information Session for Immigrants,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/objectif-integration,,,Gouvernement du Québec,true,"January 22, 2026",2026-06-12T17:58:37+00:00,true,755b9c245ea8dd336b6a08c17b19c97300cdaea4bf8f1cf91f3683cfd03e7e34,e347963733e534eab54e67e8122078cbeb569b9698eb28731128dbb7ac7f9472
66a79d90e51f6b52fcb7,integration,detail_action,Services offered abroad,Integration service for immigrants,Integration service for immigrants,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,,,Gouvernement du Québec,true,"November 24, 2025",2026-06-12T17:58:34+00:00,true,ce6e9e15f2811bb0b82da87874d576a197f0ad457b563b21f64d1fd33641c2ee,1f547a46a234fe3ad4090e24e4e99eba9c9480b9a81570d829349a67aa12b44d
4dabe650f0bb1d4a955a,integration,detail_action,Services offered in Québec,Integration service for immigrants,Integration service for immigrants,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,,,Gouvernement du Québec,true,"November 24, 2025",2026-06-12T17:58:34+00:00,true,ce6e9e15f2811bb0b82da87874d576a197f0ad457b563b21f64d1fd33641c2ee,a7ef3aa68c7bc2d06144d9d577a68e37bb1ea355e0696f5c5268e7c5b1900fd3
473c92a997a7424551de,integration,detail_action,Services offered to sponsored refugees,Integration service for immigrants,Integration service for immigrants,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,,,Gouvernement du Québec,true,"November 24, 2025",2026-06-12T17:58:34+00:00,true,ce6e9e15f2811bb0b82da87874d576a197f0ad457b563b21f64d1fd33641c2ee,8e521ba92493ff835f02ab71f2bf6e73cf82ea28cf60395b48a2787c2264bd13
5db2eb46889b76b77c4f,integration,detail_action,Session duration,Objectif Intégration Information Session for Immigrants,Objectif Intégration Information Session for Immigrants,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/objectif-integration,,,Gouvernement du Québec,true,"January 22, 2026",2026-06-12T17:58:37+00:00,true,755b9c245ea8dd336b6a08c17b19c97300cdaea4bf8f1cf91f3683cfd03e7e34,275a05c176e12ae3c5e456ef0d5ff4ede6600fa34092dee75e95725c224aadc8
7e6d31133445b26be73a,integration,detail_action,Session duration,Premières démarches d’installation (First steps to settling in) Information Session,Premières démarches d’installation (First steps to settling in) Information Session,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/first-steps-settling-in,,,Gouvernement du Québec,true,"April 10, 2025",2026-06-12T17:58:36+00:00,true,9f042cb7dc5871687eefea6f0b26d7cec12d2c11dc13aab8831943384e68cff4,f5d93d9ea906ccd084e1063a31f2799c56c906805a0934ef1350fab7ab697ce2
47b38f591e40208837d0,integration,detail_action,Status for eligibility,Objectif Intégration Information Session for Immigrants,Objectif Intégration Information Session for Immigrants,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/objectif-integration,,,Gouvernement du Québec,true,"January 22, 2026",2026-06-12T17:58:37+00:00,true,755b9c245ea8dd336b6a08c17b19c97300cdaea4bf8f1cf91f3683cfd03e7e34,de6568bcc941bc984ec96c0725c8682cc2fd38a19206db477840e5991f041a9c
e92d523d15ecfc6db85b,integration,detail_action,Status for Eligibility,Premières démarches d’installation (First steps to settling in) Information Session,Premières démarches d’installation (First steps to settling in) Information Session,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/first-steps-settling-in,,,Gouvernement du Québec,true,"April 10, 2025",2026-06-12T17:58:36+00:00,true,9f042cb7dc5871687eefea6f0b26d7cec12d2c11dc13aab8831943384e68cff4,72801d94118c120ad44bd86a0333b11d5e570729f5dcac0aed256dbd21f8c2b3
cbbf6ce0299e070dc9e5,integration,detail_action,Translations of the document on Accompagnement Québec for sponsored refugees,Integration service for immigrants,Integration service for immigrants,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,,,Gouvernement du Québec,true,"November 24, 2025",2026-06-12T17:58:34+00:00,true,ce6e9e15f2811bb0b82da87874d576a197f0ad457b563b21f64d1fd33641c2ee,a84794aa1d0a70346afd5c8c005c4dc31cbed4da9397248a4c2bfd19c149f24c
63e8def6c7da56dec612,integration,hub_action,Accompagnement Québec,Integration services,Settle and integrate in Québec,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec,,,Gouvernement du Québec,true,"June 10, 2026",2026-06-12T17:58:32+00:00,true,1026af83fa85936a9a0a7b99f5b5234befcd76a9be170c4a15f29cbc69be5b04,9ca93b16ed2b77c434657ab135eb679fa0093e712c8ab6c367bdf330d7d151a4
5dd1b31d92e156fa8e5a,integration,hub_action,Airport greeting,Integration services,Settle and integrate in Québec,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec,,,Gouvernement du Québec,true,"June 10, 2026",2026-06-12T17:58:32+00:00,true,1026af83fa85936a9a0a7b99f5b5234befcd76a9be170c4a15f29cbc69be5b04,07e3edbe544374869373228d04c123bc211b8444e59d236440745ccb3bccd5be
14bfdca3af6addccaa43,integration,hub_action,Objectif Intégration session,Integration services,Settle and integrate in Québec,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec,,,Gouvernement du Québec,true,"June 10, 2026",2026-06-12T17:58:32+00:00,true,1026af83fa85936a9a0a7b99f5b5234befcd76a9be170c4a15f29cbc69be5b04,6cae17e18e05df4062d53b12101d75d62dd761a22cdfd545780fb0cb748c9dd2
76cf9e978780d50de32c,integration,hub_action,Services and resources in your region,Integration services,Settle and integrate in Québec,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec,,,Gouvernement du Québec,true,"June 10, 2026",2026-06-12T17:58:32+00:00,true,1026af83fa85936a9a0a7b99f5b5234befcd76a9be170c4a15f29cbc69be5b04,e68223aade7cb4ab183fbc4e749722067c9ca401c43dc218aa9c069955b1883d
9ecb4faf82a9fda40c73,integration,linked_resource,Accompagnement Québec,Integration services,Settle and integrate in Québec,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec,Accompagnement Québec,https://www.quebec.ca/immigration/service-integration-personnes-immigrantes,Gouvernement du Québec,false,"June 10, 2026",2026-06-12T17:58:32+00:00,true,1026af83fa85936a9a0a7b99f5b5234befcd76a9be170c4a15f29cbc69be5b04,73dea19d49578bd13bafb2ff1308a2d599e90e13fa1ae53645958d1b21cab9cf
be4df15d7297310b9093,integration,linked_resource,Accompagnement Québec video (in French),Integration service for immigrants,Integration service for immigrants,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,Accompagnement Québec video (in French),https://www.youtube.com/watch?v=j2z8IwVvCfA,youtube.com,false,"November 24, 2025",2026-06-12T17:58:34+00:00,true,ce6e9e15f2811bb0b82da87874d576a197f0ad457b563b21f64d1fd33641c2ee,2d681b4894348f768c8c544227f43b70431590112c23d1dd87d5e64f11aaa6c2
0bd7b7a2d3f644c5ebcf,integration,linked_resource,apply for aid to participate in the Objectif Intégration session,Objectif Intégration Information Session for Immigrants,Objectif Intégration Information Session for Immigrants,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/objectif-integration,apply for aid to participate in the Objectif Intégration session,https://arrima.immigration-quebec.gouv.qc.ca/Allocation-OI,arrima.immigration-quebec.gouv.qc.ca,false,"January 22, 2026",2026-06-12T17:58:37+00:00,true,755b9c245ea8dd336b6a08c17b19c97300cdaea4bf8f1cf91f3683cfd03e7e34,39451637dad868628082b6579fc3e1fb8643a96565def19cb5e8c9298bfc6604
c6cad2a25f9c77a4531c,integration,linked_resource,Arabic (PDF 366 Kb),Integration service for immigrants,Integration service for immigrants,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,Arabic (PDF 366 Kb),https://cdn-contenu.quebec.ca/cdn-contenu/immigration/publications/AFF_AccompagnementQuebec_RefugiesParraines_Arabe.pdf,cdn-contenu.quebec.ca,false,"November 24, 2025",2026-06-12T17:58:34+00:00,true,ce6e9e15f2811bb0b82da87874d576a197f0ad457b563b21f64d1fd33641c2ee,243205c2d417ff35d6b07e386aa3b2bd2a2baf79f4c6fe6c2be4c17ca281f82b
dc42df6d98efc47abd0b,integration,linked_resource,Arrima,Integration service for immigrants,Integration service for immigrants,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,Arrima,https://arrima.immigration-quebec.gouv.qc.ca,arrima.immigration-quebec.gouv.qc.ca,false,"November 24, 2025",2026-06-12T17:58:34+00:00,true,ce6e9e15f2811bb0b82da87874d576a197f0ad457b563b21f64d1fd33641c2ee,134c5515c16f0fcc6e71154486ffba1d1dfc38a0bae116c69bcedb024ad81434
6ef1d28c766494c244df,integration,linked_resource,Centre de contacts clientèle (information service),Objectif Intégration Information Session for Immigrants,Objectif Intégration Information Session for Immigrants,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/objectif-integration,Centre de contacts clientèle (information service),https://immigration-quebec.gouv.qc.ca/en/reach/index.html,immigration-quebec.gouv.qc.ca,false,"January 22, 2026",2026-06-12T17:58:37+00:00,true,755b9c245ea8dd336b6a08c17b19c97300cdaea4bf8f1cf91f3683cfd03e7e34,362689902e2d443eaac575a1ea11a057226e5517ed77c1d3fc2f5b13933cab46
9d374d3e1f69626c8fc8,integration,linked_resource,"Centre de contacts clientèle (Information service) of the Ministère de l’lmmigration, de la Francisation et de l’Intégration",Premières démarches d’installation (First steps to settling in) Information Session,Premières démarches d’installation (First steps to settling in) Information Session,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/first-steps-settling-in,"Centre de contacts clientèle (Information service) of the Ministère de l’lmmigration, de la Francisation et de l’Intégration",https://www.quebec.ca/en/gouvernement/ministeres-organismes/immigration/coordonnees-structure/contact-us,Gouvernement du Québec,false,"April 10, 2025",2026-06-12T17:58:36+00:00,true,9f042cb7dc5871687eefea6f0b26d7cec12d2c11dc13aab8831943384e68cff4,f4c505fecb3dc9e51a87e49c494b7e3a7833b9acc357a2f637a048836a38cb8a
8b62993912c8a6759e86,integration,linked_resource,Comparative evaluation for studies done outside Québec,Premières démarches d’installation (First steps to settling in) Information Session,Premières démarches d’installation (First steps to settling in) Information Session,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/first-steps-settling-in,Comparative evaluation for studies done outside Québec,https://www.quebec.ca/en/immigration/work-quebec/recognition-skills-acquired-abroad/getting-comparative-evaluation,Gouvernement du Québec,false,"April 10, 2025",2026-06-12T17:58:36+00:00,true,9f042cb7dc5871687eefea6f0b26d7cec12d2c11dc13aab8831943384e68cff4,a96c4238751672908717c3117fa7e2a6a13448b1e1f1c34c55806a151418780d
12ec4882bed7be376bc7,integration,linked_resource,"Contact Centre of the ministère de l’lmmigration, de la Francisation et de l’Intégration",Integration service for immigrants,Integration service for immigrants,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,"Contact Centre of the ministère de l’lmmigration, de la Francisation et de l’Intégration",https://www.quebec.ca/en/gouvernement/ministeres-organismes/immigration/coordonnees-structure/contact-us,Gouvernement du Québec,false,"November 24, 2025",2026-06-12T17:58:34+00:00,true,ce6e9e15f2811bb0b82da87874d576a197f0ad457b563b21f64d1fd33641c2ee,dfc032bda28721ec5e882e19cb638a8e8d3e5dbdae1043587a6dd4e7feb562a7
ea74124ebca1f188becd,integration,linked_resource,Dari (PDF 391 Kb),Integration service for immigrants,Integration service for immigrants,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,Dari (PDF 391 Kb),https://cdn-contenu.quebec.ca/cdn-contenu/immigration/publications/AFF_AccompagnementQuebec_RefugiesParraines_Dari.pdf,cdn-contenu.quebec.ca,false,"November 24, 2025",2026-06-12T17:58:34+00:00,true,ce6e9e15f2811bb0b82da87874d576a197f0ad457b563b21f64d1fd33641c2ee,44f3286e97975211005e8eb301c0359fab92da213b17256e8aaee7e83602a578
77e057bc2636f4fa5a3b,integration,linked_resource,document (PDF 180 Kb),Integration service for immigrants,Integration service for immigrants,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,document (PDF 180 Kb),https://cdn-contenu.quebec.ca/cdn-contenu/immigration/publications/AFF_AccompagnementQuebec_RefugiesParraines_Anglais.pdf,cdn-contenu.quebec.ca,false,"November 24, 2025",2026-06-12T17:58:34+00:00,true,ce6e9e15f2811bb0b82da87874d576a197f0ad457b563b21f64d1fd33641c2ee,4aff26224f5a11d1388c5b8f2e7d3f39a7f4696cc4491aaec6c76188945fce66
0c212b6be6fea787ef01,integration,linked_resource,Download the Accompagnement Québec app from Google Play,Integration service for immigrants,Integration service for immigrants,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,Download the Accompagnement Québec app from Google Play,https://play.google.com/store/apps/details?id=ca.qc.gouv.immq.parcoursqc,play.google.com,false,"November 24, 2025",2026-06-12T17:58:34+00:00,true,ce6e9e15f2811bb0b82da87874d576a197f0ad457b563b21f64d1fd33641c2ee,080449605abf9e868215cc843c382828ecb88fb4c0095343c15ce60a4b1222c2
488061a0f27f6da9d7a5,integration,linked_resource,Download the Accompagnement Québec app from the App Store,Integration service for immigrants,Integration service for immigrants,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,Download the Accompagnement Québec app from the App Store,https://apps.apple.com/ca/app/accompagnement-qu%C3%A9bec/id1508906282,apps.apple.com,false,"November 24, 2025",2026-06-12T17:58:34+00:00,true,ce6e9e15f2811bb0b82da87874d576a197f0ad457b563b21f64d1fd33641c2ee,511b5a307b7dbc54aff08ae314ec715711cfee9040728b668c250103466d1859
bdd0fe07f3da7cf6f0af,integration,linked_resource,Fill out the contact form,Integration service for immigrants,Integration service for immigrants,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,Fill out the contact form,https://services.immigration-quebec.gouv.qc.ca/en/reach/mail.php,services.immigration-quebec.gouv.qc.ca,false,"November 24, 2025",2026-06-12T17:58:34+00:00,true,ce6e9e15f2811bb0b82da87874d576a197f0ad457b563b21f64d1fd33641c2ee,f8a1b9c1327510b373e29ea900dc83e3c578c6acb476b6ee965e48edccdf0932
0e7c204004dfd895c6f2,integration,linked_resource,Find a job or internship,Integration service for immigrants,Integration service for immigrants,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,Find a job or internship,https://www.quebec.ca/en/employment/find-job-internship,Gouvernement du Québec,false,"November 24, 2025",2026-06-12T17:58:34+00:00,true,ce6e9e15f2811bb0b82da87874d576a197f0ad457b563b21f64d1fd33641c2ee,fb1826e6a45a4fc28a7ce6439b4021e7fb8c0cee4e10d0069d67e41b0553b0e7
f2483bf96e80910fb3c2,integration,linked_resource,French (PDF 92 Kb),Integration service for immigrants,Integration service for immigrants,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,French (PDF 92 Kb),https://cdn-contenu.quebec.ca/cdn-contenu/immigration/publications/AFF_AccompagnementQuebec_RefugiesParraines_Francais.pdf,cdn-contenu.quebec.ca,false,"November 24, 2025",2026-06-12T17:58:34+00:00,true,ce6e9e15f2811bb0b82da87874d576a197f0ad457b563b21f64d1fd33641c2ee,41b0351bf8be1929b29c4f508305aa89ad525ce0d360b22115047b8f732a417d
